resp_id,task_id,alt_id,canon,sony,nikon,panasonic,pixels,zoom,video,swivel,wifi,price,chosen
192,12,3,0,0,1,0,1,0,1,1,1,1.29,0
192,12,4,0,0,0,1,0,1,1,1,1,1.79,0
192,12,5,0,0,0,0,0,0,0,0,0,0,1
192,13,1,0,0,1,0,1,1,0,1,0,2.79,0
192,13,2,0,1,0,0,1,1,0,1,1,1.79,0
192,13,3,1,0,0,0,1,1,1,0,1,1.29,0
192,13,4,0,0,0,1,0,0,1,0,0,2.29,0
192,13,5,0,0,0,0,0,0,0,0,0,0,1
192,14,1,0,0,1,0,0,1,0,0,0,0.79,0
192,14,2,0,0,0,1,0,0,0,1,0,2.79,0
192,14,3,1,0,0,0,1,0,0,1,1,1.29,0
192,14,4,0,1,0,0,0,1,1,0,0,2.29,0
192,14,5,0,0,0,0,0,0,0,0,0,0,1
192,15,1,1,0,0,0,0,1,0,1,0,0.79,1
192,15,2,0,0,1,0,1,0,0,0,0,1.29,0
192,15,3,0,0,0,1,0,1,0,1,1,2.29,0
192,15,4,1,0,0,0,0,1,1,1,1,1.79,0
192,15,5,0,0,0,0,0,0,0,0,0,0,0
192,16,1,0,0,1,0,0,0,0,0,1,1.79,0
192,16,2,0,0,0,1,1,0,1,1,1,0.79,1
192,16,3,1,0,0,0,1,0,1,0,0,2.79,0
192,16,4,0,1,0,0,0,1,1,1,0,1.29,0
192,16,5,0,0,0,0,0,0,0,0,0,0,0
193,1,1,1,0,0,0,1,1,1,0,1,0.79,1
193,1,2,0,0,0,1,1,0,0,1,1,1.79,0
193,1,3,0,1,0,0,1,1,0,0,0,2.29,0
193,1,4,0,0,1,0,1,0,1,1,1,1.29,0
193,1,5,0,0,0,0,0,0,0,0,0,0,0
193,2,1,0,0,1,0,0,1,0,1,1,2.79,0
193,2,2,0,0,1,0,1,0,1,0,0,2.29,1
193,2,3,0,1,0,0,0,1,0,1,0,1.79,0
193,2,4,0,0,0,1,0,1,1,0,0,1.29,0
193,2,5,0,0,0,0,0,0,0,0,0,0,0
193,3,1,0,0,1,0,1,0,1,0,1,1.79,0
193,3,2,0,0,1,0,0,1,0,1,0,2.29,0
193,3,3,0,0,0,1,0,0,1,1,0,2.79,0
193,3,4,1,0,0,0,1,0,0,0,0,1.29,1
193,3,5,0,0,0,0,0,0,0,0,0,0,0
193,4,1,0,0,1,0,0,0,0,0,1,0.79,0
193,4,2,1,0,0,0,0,0,1,1,1,2.29,0
193,4,3,0,1,0,0,1,1,1,0,1,1.29,1
193,4,4,0,1,0,0,1,0,1,0,1,2.79,0
193,4,5,0,0,0,0,0,0,0,0,0,0,0
193,5,1,0,0,1,0,1,1,1,1,1,0.79,1
193,5,2,1,0,0,0,0,0,0,1,0,1.79,0
193,5,3,0,0,0,1,0,1,0,1,0,1.29,0
193,5,4,0,1,0,0,0,1,0,1,1,2.29,0
193,5,5,0,0,0,0,0,0,0,0,0,0,0
193,6,1,0,1,0,0,1,1,0,1,0,2.79,0
193,6,2,0,0,0,1,1,1,1,1,1,0.79,1
193,6,3,0,0,0,1,1,0,0,0,1,1.79,0
193,6,4,1,0,0,0,0,1,0,0,0,1.79,0
193,6,5,0,0,0,0,0,0,0,0,0,0,0
193,7,1,0,0,1,0,1,0,0,0,0,0.79,1
193,7,2,1,0,0,0,0,1,1,1,0,1.79,0
193,7,3,0,0,0,1,1,0,0,0,0,2.29,0
193,7,4,0,1,0,0,0,0,1,1,0,2.79,0
193,7,5,0,0,0,0,0,0,0,0,0,0,0
193,8,1,0,0,0,1,0,1,0,1,0,2.79,0
193,8,2,0,0,1,0,1,0,1,0,1,0.79,1
193,8,3,1,0,0,0,1,0,0,0,1,1.79,0
193,8,4,0,1,0,0,1,0,1,1,1,1.29,0
193,8,5,0,0,0,0,0,0,0,0,0,0,0
193,9,1,0,0,1,0,0,0,1,0,0,1.29,1
193,9,2,0,0,0,1,0,0,1,1,0,2.79,0
193,9,3,0,0,0,1,1,1,0,0,0,1.79,0
193,9,4,0,1,0,0,0,0,0,0,0,2.29,0
193,9,5,0,0,0,0,0,0,0,0,0,0,0
193,10,1,1,0,0,0,1,1,1,1,1,1.29,1
193,10,2,0,0,0,1,1,0,1,1,1,0.79,0
193,10,3,0,0,0,1,0,1,1,0,0,2.79,0
193,10,4,0,1,0,0,1,1,1,0,0,1.79,0
193,10,5,0,0,0,0,0,0,0,0,0,0,0
193,11,1,0,0,0,1,1,1,1,0,0,0.79,1
193,11,2,1,0,0,0,1,1,0,0,1,2.79,0
193,11,3,0,1,0,0,0,1,0,0,1,1.29,0
193,11,4,0,0,1,0,1,0,1,0,1,2.29,0
193,11,5,0,0,0,0,0,0,0,0,0,0,0
193,12,1,0,0,1,0,0,1,1,0,1,2.79,0
193,12,2,1,0,0,0,1,0,0,1,0,1.29,0
193,12,3,0,1,0,0,0,0,1,0,0,0.79,0
193,12,4,0,0,0,1,0,1,0,0,1,2.29,0
193,12,5,0,0,0,0,0,0,0,0,0,0,1
193,13,1,0,0,1,0,0,0,0,1,1,2.79,0
193,13,2,0,0,1,0,0,1,1,1,0,1.29,0
193,13,3,1,0,0,0,1,1,0,1,0,0.79,1
193,13,4,0,1,0,0,0,0,0,1,1,2.29,0
193,13,5,0,0,0,0,0,0,0,0,0,0,0
193,14,1,1,0,0,0,1,1,1,0,1,1.79,1
193,14,2,0,0,0,1,0,0,1,0,0,2.79,0
193,14,3,0,0,1,0,1,0,0,1,0,1.29,0
193,14,4,1,0,0,0,0,0,0,1,0,2.29,0
193,14,5,0,0,0,0,0,0,0,0,0,0,0
193,15,1,0,1,0,0,1,1,0,1,1,2.29,0
193,15,2,0,1,0,0,0,0,0,0,0,1.29,0
193,15,3,0,0,1,0,0,1,1,1,1,0.79,0
193,15,4,1,0,0,0,0,1,0,1,1,2.79,0
193,15,5,0,0,0,0,0,0,0,0,0,0,1
193,16,1,1,0,0,0,1,1,0,1,1,0.79,1
193,16,2,0,1,0,0,1,1,1,0,0,2.29,0
193,16,3,0,0,1,0,0,1,1,1,1,1.79,0
193,16,4,0,0,0,1,0,0,1,1,1,2.79,0
193,16,5,0,0,0,0,0,0,0,0,0,0,0
194,1,1,1,0,0,0,1,1,1,1,1,2.79,1
194,1,2,0,1,0,0,1,1,0,1,0,1.79,0
194,1,3,1,0,0,0,0,0,1,0,0,0.79,0
194,1,4,0,0,0,1,0,0,1,0,0,2.29,0
194,1,5,0,0,0,0,0,0,0,0,0,0,0
194,2,1,0,1,0,0,1,0,0,0,0,0.79,0
194,2,2,0,0,0,1,1,0,1,0,1,1.79,0
194,2,3,0,0,1,0,0,0,1,1,1,1.29,1
194,2,4,1,0,0,0,0,1,1,0,0,2.29,0
194,2,5,0,0,0,0,0,0,0,0,0,0,0
194,3,1,0,0,0,1,0,1,0,0,1,2.79,0
194,3,2,1,0,0,0,1,1,1,1,0,1.79,0
194,3,3,0,0,1,0,1,1,0,1,1,1.29,1
194,3,4,0,0,0,1,1,0,1,1,0,0.79,0
194,3,5,0,0,0,0,0,0,0,0,0,0,0
194,4,1,0,1,0,0,1,0,1,0,1,0.79,0
194,4,2,0,1,0,0,0,1,0,0,0,1.29,0
194,4,3,0,0,1,0,1,0,0,0,0,1.79,0
194,4,4,1,0,0,0,0,1,0,0,1,2.29,1
194,4,5,0,0,0,0,0,0,0,0,0,0,0
194,5,1,1,0,0,0,0,0,1,1,1,2.79,0
194,5,2,0,1,0,0,1,0,1,1,1,1.79,1
194,5,3,0,0,0,1,0,0,0,0,0,1.29,0
194,5,4,1,0,0,0,0,0,1,1,0,0.79,0
194,5,5,0,0,0,0,0,0,0,0,0,0,0
194,6,1,1,0,0,0,1,0,1,0,0,1.29,0
194,6,2,0,0,0,1,0,1,1,0,1,0.79,0
194,6,3,0,1,0,0,1,1,0,1,1,2.29,1
194,6,4,0,1,0,0,0,0,0,0,0,2.79,0
194,6,5,0,0,0,0,0,0,0,0,0,0,0
194,7,1,0,1,0,0,0,1,1,0,0,2.79,0
194,7,2,0,0,0,1,1,0,0,1,1,2.29,1
194,7,3,0,0,1,0,0,1,0,1,1,0.79,0
194,7,4,0,0,0,1,0,1,1,0,1,1.79,0
194,7,5,0,0,0,0,0,0,0,0,0,0,0
194,8,1,0,0,0,1,0,1,0,0,0,2.29,0
194,8,2,0,1,0,0,1,0,0,0,0,0.79,0
194,8,3,1,0,0,0,0,1,1,1,1,1.29,0
194,8,4,0,0,1,0,0,1,0,1,0,2.79,0
194,8,5,0,0,0,0,0,0,0,0,0,0,1
194,9,1,0,0,0,1,0,0,0,0,1,1.29,0
194,9,2,1,0,0,0,1,0,0,1,0,1.79,0
194,9,3,0,0,1,0,0,0,0,0,0,2.79,0
194,9,4,0,0,1,0,1,1,0,1,1,2.29,1
194,9,5,0,0,0,0,0,0,0,0,0,0,0
194,10,1,0,1,0,0,0,1,1,1,1,2.79,0
194,10,2,0,0,0,1,0,0,0,1,0,2.29,0
194,10,3,0,0,1,0,1,0,1,1,1,1.29,1
194,10,4,1,0,0,0,0,1,1,1,1,1.79,0
194,10,5,0,0,0,0,0,0,0,0,0,0,0
194,11,1,0,0,0,1,0,1,0,1,1,1.29,0
194,11,2,0,1,0,0,0,1,1,0,0,0.79,0
194,11,3,0,0,1,0,1,0,1,0,1,2.79,0
194,11,4,0,0,1,0,1,1,0,1,0,2.29,0
194,11,5,0,0,0,0,0,0,0,0,0,0,1
194,12,1,1,0,0,0,1,0,1,1,1,2.79,1
194,12,2,0,1,0,0,1,1,0,0,1,2.79,0
194,12,3,0,0,0,1,1,0,0,0,0,2.29,0
194,12,4,0,0,1,0,0,1,1,0,1,1.79,0
194,12,5,0,0,0,0,0,0,0,0,0,0,0
194,13,1,1,0,0,0,1,0,0,1,0,1.29,0
194,13,2,0,0,0,1,1,1,0,1,0,0.79,0
194,13,3,0,0,1,0,1,0,0,1,0,1.79,0
194,13,4,0,1,0,0,1,1,0,0,0,2.79,0
194,13,5,0,0,0,0,0,0,0,0,0,0,1
194,14,1,0,1,0,0,0,0,1,1,1,1.79,0
194,14,2,0,0,0,1,1,1,0,0,0,0.79,0
194,14,3,0,0,1,0,1,0,0,1,0,2.29,0
194,14,4,1,0,0,0,0,1,1,1,1,1.29,1
194,14,5,0,0,0,0,0,0,0,0,0,0,0
194,15,1,0,0,0,1,0,1,1,0,1,2.29,0
194,15,2,0,0,1,0,1,1,1,0,0,0.79,0
194,15,3,0,1,0,0,1,1,1,1,1,1.29,1
194,15,4,1,0,0,0,0,0,1,0,1,2.79,0
194,15,5,0,0,0,0,0,0,0,0,0,0,0
194,16,1,0,0,1,0,1,1,1,0,1,2.29,1
194,16,2,0,1,0,0,0,1,0,1,0,0.79,0
194,16,3,0,0,0,1,0,0,1,1,0,1.79,0
194,16,4,0,0,1,0,1,0,0,1,0,1.29,0
194,16,5,0,0,0,0,0,0,0,0,0,0,0
195,1,1,0,0,1,0,0,0,1,0,1,2.29,0
195,1,2,0,0,0,1,0,1,0,1,0,2.79,0
195,1,3,0,1,0,0,0,1,1,0,0,1.79,0
195,1,4,0,0,1,0,1,1,0,1,1,0.79,1
195,1,5,0,0,0,0,0,0,0,0,0,0,0
195,2,1,0,0,1,0,0,1,0,0,0,1.29,0
195,2,2,1,0,0,0,0,0,0,1,1,2.79,0
195,2,3,1,0,0,0,1,1,1,1,0,1.79,0
195,2,4,0,1,0,0,0,0,0,1,1,2.29,1
195,2,5,0,0,0,0,0,0,0,0,0,0,0
195,3,1,0,1,0,0,1,0,1,0,0,2.29,0
195,3,2,0,0,1,0,1,1,1,0,0,2.79,0
195,3,3,1,0,0,0,0,0,1,1,1,1.79,1
195,3,4,0,0,0,1,1,1,1,1,1,1.29,0
195,3,5,0,0,0,0,0,0,0,0,0,0,0
195,4,1,0,0,1,0,0,0,1,0,0,0.79,0
195,4,2,0,1,0,0,1,0,0,0,1,1.79,1
195,4,3,1,0,0,0,1,0,0,0,0,1.29,0
195,4,4,0,0,0,1,1,0,1,0,1,2.29,0
195,4,5,0,0,0,0,0,0,0,0,0,0,0
195,5,1,1,0,0,0,0,1,1,1,1,1.79,1
195,5,2,0,1,0,0,0,1,1,1,1,0.79,0
195,5,3,0,0,0,1,1,1,1,0,0,2.79,0
195,5,4,0,0,1,0,1,1,1,0,1,2.29,0
195,5,5,0,0,0,0,0,0,0,0,0,0,0
195,6,1,0,0,1,0,1,1,0,1,0,2.79,0
195,6,2,0,0,0,1,1,1,0,0,0,1.79,0
195,6,3,0,1,0,0,1,0,1,1,1,1.29,1
195,6,4,1,0,0,0,0,0,0,0,1,2.29,0
195,6,5,0,0,0,0,0,0,0,0,0,0,0
195,7,1,0,0,1,0,1,0,1,1,0,2.79,1
195,7,2,0,1,0,0,1,0,1,0,0,1.29,0
195,7,3,0,0,1,0,0,1,0,0,0,1.79,0
195,7,4,1,0,0,0,0,1,0,1,0,0.79,0
195,7,5,0,0,0,0,0,0,0,0,0,0,0
195,8,1,1,0,0,0,0,0,0,0,0,2.29,0
195,8,2,0,1,0,0,0,1,0,0,1,1.29,0
195,8,3,0,1,0,0,1,0,1,1,0,2.79,1
195,8,4,0,0,0,1,1,0,1,1,0,0.79,0
195,8,5,0,0,0,0,0,0,0,0,0,0,0
195,9,1,0,0,0,1,1,1,0,1,1,1.79,0
195,9,2,1,0,0,0,1,1,0,1,1,2.29,1
195,9,3,0,1,0,0,1,1,0,0,0,1.29,0
195,9,4,0,0,1,0,1,1,0,1,0,2.79,0
195,9,5,0,0,0,0,0,0,0,0,0,0,0
195,10,1,1,0,0,0,0,1,1,0,0,1.29,0
195,10,2,0,0,0,1,1,1,0,0,0,2.29,0
195,10,3,0,1,0,0,1,1,0,1,1,2.79,1
195,10,4,0,0,0,1,0,0,1,1,1,0.79,0
195,10,5,0,0,0,0,0,0,0,0,0,0,0
195,11,1,0,0,1,0,1,0,1,0,0,2.29,0
195,11,2,0,0,1,0,0,0,1,1,1,1.79,1
195,11,3,1,0,0,0,0,1,0,0,1,0.79,0
195,11,4,0,0,0,1,0,0,0,0,1,1.29,0
195,11,5,0,0,0,0,0,0,0,0,0,0,0
195,12,1,0,0,0,1,0,0,1,1,0,1.29,0
195,12,2,0,0,0,1,0,1,0,0,0,1.79,0
195,12,3,0,0,1,0,1,1,1,1,1,0.79,0
195,12,4,1,0,0,0,1,1,1,1,1,2.29,1
195,12,5,0,0,0,0,0,0,0,0,0,0,0
195,13,1,0,0,0,1,1,0,1,1,0,1.29,1
195,13,2,0,0,1,0,0,0,0,0,0,1.79,0
195,13,3,0,1,0,0,1,1,0,0,1,2.79,0
195,13,4,1,0,0,0,0,0,0,0,1,0.79,0
195,13,5,0,0,0,0,0,0,0,0,0,0,0
195,14,1,1,0,0,0,1,0,0,1,1,1.29,1
195,14,2,0,1,0,0,0,1,1,0,0,2.79,0
195,14,3,0,0,0,1,0,0,0,0,0,0.79,0
195,14,4,0,0,1,0,1,0,0,1,1,1.79,0
195,14,5,0,0,0,0,0,0,0,0,0,0,0
195,15,1,0,1,0,0,1,0,1,1,1,0.79,1
195,15,2,0,0,1,0,0,0,1,0,1,2.79,0
195,15,3,0,0,0,1,0,1,1,0,1,2.29,0
195,15,4,0,0,0,1,1,0,0,1,0,1.79,0
195,15,5,0,0,0,0,0,0,0,0,0,0,0
195,16,1,0,1,0,0,0,1,0,1,0,2.29,0
195,16,2,0,1,0,0,0,0,1,0,0,1.29,0
195,16,3,0,0,1,0,0,1,0,1,0,0.79,0
195,16,4,1,0,0,0,1,0,1,1,1,2.79,1
195,16,5,0,0,0,0,0,0,0,0,0,0,0
196,1,1,0,0,0,1,0,1,1,1,1,0.79,0
196,1,2,0,0,1,0,1,1,1,1,1,2.79,1
196,1,3,1,0,0,0,0,1,1,0,0,1.29,0
196,1,4,0,1,0,0,1,0,1,0,0,1.79,0
196,1,5,0,0,0,0,0,0,0,0,0,0,0
196,2,1,0,0,0,1,0,1,0,1,0,1.29,0
196,2,2,0,1,0,0,1,0,0,1,1,2.29,0
196,2,3,0,0,1,0,1,1,0,0,0,2.79,0
196,2,4,1,0,0,0,1,0,1,1,1,1.79,1
196,2,5,0,0,0,0,0,0,0,0,0,0,0
196,3,1,0,1,0,0,0,1,1,1,1,0.79,0
196,3,2,0,0,1,0,0,0,0,1,1,2.79,0
196,3,3,0,0,0,1,1,0,1,0,0,2.29,0
196,3,4,1,0,0,0,0,0,1,0,0,1.79,1
196,3,5,0,0,0,0,0,0,0,0,0,0,0
196,4,1,0,1,0,0,1,1,0,0,1,2.79,0
196,4,2,0,0,1,0,0,1,0,1,0,1.29,1
196,4,3,0,0,0,1,0,1,0,1,0,1.79,0
196,4,4,1,0,0,0,0,0,0,0,1,2.29,0
196,4,5,0,0,0,0,0,0,0,0,0,0,0
196,5,1,0,0,1,0,0,1,0,0,0,2.29,0
196,5,2,0,0,0,1,0,0,1,1,0,1.29,0
196,5,3,0,1,0,0,1,0,1,1,0,0.79,0
196,5,4,0,1,0,0,0,1,1,0,0,1.79,0
196,5,5,0,0,0,0,0,0,0,0,0,0,1
196,6,1,0,0,0,1,0,0,1,1,1,2.29,0
196,6,2,0,1,0,0,0,0,1,0,1,1.29,0
196,6,3,0,0,1,0,1,1,0,0,1,2.79,0
196,6,4,0,0,1,0,1,1,0,0,0,1.79,0
196,6,5,0,0,0,0,0,0,0,0,0,0,1
196,7,1,0,0,1,0,1,0,1,1,0,0.79,1
196,7,2,0,1,0,0,1,0,1,1,0,2.79,0
196,7,3,1,0,0,0,0,0,0,0,1,2.29,0
196,7,4,0,0,0,1,0,0,0,1,1,1.79,0
196,7,5,0,0,0,0,0,0,0,0,0,0,0
196,8,1,0,1,0,0,0,0,0,0,0,2.79,0
196,8,2,0,1,0,0,1,0,0,0,1,1.29,0
196,8,3,0,0,0,1,1,0,0,0,1,0.79,0
196,8,4,0,0,1,0,0,1,1,1,0,1.79,1
196,8,5,0,0,0,0,0,0,0,0,0,0,0
196,9,1,0,0,1,0,0,0,1,1,0,1.29,1
196,9,2,1,0,0,0,0,0,0,1,1,0.79,0
196,9,3,0,0,0,1,0,0,0,0,1,2.79,0
196,9,4,0,0,0,1,1,1,1,0,0,2.29,0
196,9,5,0,0,0,0,0,0,0,0,0,0,0
196,10,1,0,0,1,0,1,1,1,1,1,1.29,1
196,10,2,1,0,0,0,1,0,0,1,0,2.29,0
196,10,3,0,0,0,1,1,1,0,0,0,2.79,0
196,10,4,0,1,0,0,1,0,1,0,0,0.79,0
196,10,5,0,0,0,0,0,0,0,0,0,0,0
196,11,1,0,0,0,1,1,1,1,1,0,1.79,0
196,11,2,1,0,0,0,1,1,0,0,1,2.29,0
196,11,3,0,1,0,0,0,1,0,0,1,2.79,0
196,11,4,0,0,1,0,1,1,1,0,1,0.79,0
196,11,5,0,0,0,0,0,0,0,0,0,0,1
196,12,1,1,0,0,0,1,1,1,0,1,2.29,0
196,12,2,0,1,0,0,1,1,0,0,1,0.79,0
196,12,3,0,0,1,0,1,0,1,1,1,1.29,1
196,12,4,0,0,0,1,0,1,1,1,1,1.79,0
196,12,5,0,0,0,0,0,0,0,0,0,0,0
196,13,1,0,0,1,0,1,1,0,1,0,2.79,0
196,13,2,0,1,0,0,1,1,0,1,1,1.79,0
196,13,3,1,0,0,0,1,1,1,0,1,1.29,1
196,13,4,0,0,0,1,0,0,1,0,0,2.29,0
196,13,5,0,0,0,0,0,0,0,0,0,0,0
196,14,1,0,0,1,0,0,1,0,0,0,0.79,0
196,14,2,0,0,0,1,0,0,0,1,0,2.79,0
196,14,3,1,0,0,0,1,0,0,1,1,1.29,1
196,14,4,0,1,0,0,0,1,1,0,0,2.29,0
196,14,5,0,0,0,0,0,0,0,0,0,0,0
196,15,1,1,0,0,0,0,1,0,1,0,0.79,0
196,15,2,0,0,1,0,1,0,0,0,0,1.29,0
196,15,3,0,0,0,1,0,1,0,1,1,2.29,0
196,15,4,1,0,0,0,0,1,1,1,1,1.79,1
196,15,5,0,0,0,0,0,0,0,0,0,0,0
196,16,1,0,0,1,0,0,0,0,0,1,1.79,0
196,16,2,0,0,0,1,1,0,1,1,1,0.79,0
196,16,3,1,0,0,0,1,0,1,0,0,2.79,0
196,16,4,0,1,0,0,0,1,1,1,0,1.29,0
196,16,5,0,0,0,0,0,0,0,0,0,0,1
197,1,1,1,0,0,0,1,0,1,1,0,2.79,0
197,1,2,0,0,0,1,1,1,0,1,1,1.29,0
197,1,3,0,1,0,0,0,0,0,1,0,1.79,0
197,1,4,0,1,0,0,1,1,1,1,1,0.79,1
197,1,5,0,0,0,0,0,0,0,0,0,0,0
197,2,1,1,0,0,0,0,1,0,1,0,2.79,0
197,2,2,1,0,0,0,1,1,0,0,0,1.79,0
197,2,3,0,0,0,1,1,1,0,1,0,0.79,0
197,2,4,0,0,1,0,1,1,0,1,0,2.29,0
197,2,5,0,0,0,0,0,0,0,0,0,0,1
197,3,1,0,0,0,1,0,1,0,0,0,2.79,0
197,3,2,1,0,0,0,0,0,0,0,1,1.79,0
197,3,3,0,1,0,0,0,1,1,1,1,2.29,0
197,3,4,0,0,1,0,0,1,1,1,1,0.79,1
197,3,5,0,0,0,0,0,0,0,0,0,0,0
197,4,1,0,0,0,1,0,1,1,1,0,2.79,0
197,4,2,1,0,0,0,0,1,1,0,0,1.29,1
197,4,3,0,0,1,0,0,0,0,1,1,1.79,0
197,4,4,0,1,0,0,0,0,0,1,1,0.79,0
197,4,5,0,0,0,0,0,0,0,0,0,0,0
197,5,1,0,0,0,1,1,1,0,1,1,1.29,0
197,5,2,0,0,1,0,1,1,0,1,1,2.79,0
197,5,3,0,1,0,0,1,0,1,0,1,0.79,0
197,5,4,0,0,1,0,1,0,1,0,1,2.29,0
197,5,5,0,0,0,0,0,0,0,0,0,0,1
197,6,1,0,1,0,0,1,0,0,0,0,1.29,0
197,6,2,1,0,0,0,1,0,0,0,1,1.79,0
197,6,3,0,0,1,0,1,1,1,0,1,2.29,0
197,6,4,0,0,0,1,0,1,0,1,1,2.79,0
197,6,5,0,0,0,0,0,0,0,0,0,0,1
197,7,1,0,1,0,0,1,0,1,1,0,1.29,0
197,7,2,0,1,0,0,0,0,1,0,0,1.79,0
197,7,3,0,0,1,0,1,0,0,1,1,2.29,0
197,7,4,0,0,0,1,1,1,0,0,1,2.79,0
197,7,5,0,0,0,0,0,0,0,0,0,0,1
197,8,1,0,0,1,0,0,1,1,1,1,2.79,0
197,8,2,0,1,0,0,0,1,1,1,1,2.29,0
197,8,3,1,0,0,0,1,0,0,0,0,1.79,0
197,8,4,0,0,1,0,1,0,0,0,1,1.29,1
197,8,5,0,0,0,0,0,0,0,0,0,0,0
197,9,1,0,0,0,1,0,1,1,1,0,2.29,0
197,9,2,0,1,0,0,0,0,1,0,1,2.79,0
197,9,3,0,0,1,0,1,0,0,0,0,0.79,0
197,9,4,1,0,0,0,1,0,1,1,0,1.29,1
197,9,5,0,0,0,0,0,0,0,0,0,0,0
197,10,1,0,1,0,0,1,0,1,0,1,1.79,0
197,10,2,0,0,1,0,1,1,0,0,0,1.29,0
197,10,3,0,0,0,1,1,0,0,0,0,0.79,0
197,10,4,1,0,0,0,0,1,1,0,1,2.29,0
197,10,5,0,0,0,0,0,0,0,0,0,0,1
197,11,1,0,1,0,0,0,0,1,1,1,2.79,0
197,11,2,0,0,0,1,0,0,1,0,0,2.29,0
197,11,3,0,0,1,0,1,0,0,0,1,0.79,1
197,11,4,1,0,0,0,0,0,0,0,0,1.29,0
197,11,5,0,0,0,0,0,0,0,0,0,0,0
197,12,1,1,0,0,0,1,1,1,0,0,1.79,0
197,12,2,0,0,0,1,0,1,1,1,0,0.79,0
197,12,3,0,1,0,0,1,0,1,0,1,1.29,0
197,12,4,0,0,1,0,0,1,1,0,1,2.29,0
197,12,5,0,0,0,0,0,0,0,0,0,0,1
197,13,1,1,0,0,0,0,1,1,0,0,0.79,1
197,13,2,0,0,0,1,1,0,0,0,0,2.29,0
197,13,3,0,0,1,0,0,1,0,0,1,2.79,0
197,13,4,0,1,0,0,0,0,0,1,0,1.79,0
197,13,5,0,0,0,0,0,0,0,0,0,0,0
197,14,1,0,1,0,0,0,1,0,1,1,0.79,0
197,14,2,0,0,0,1,0,1,0,0,0,1.79,0
197,14,3,1,0,0,0,1,1,1,1,1,2.29,0
197,14,4,0,0,1,0,1,1,1,0,1,1.29,1
197,14,5,0,0,0,0,0,0,0,0,0,0,0
197,15,1,0,0,0,1,1,1,1,1,0,1.79,0
197,15,2,0,0,0,1,0,0,0,0,1,2.79,0
197,15,3,0,0,1,0,0,0,1,1,0,0.79,1
197,15,4,1,0,0,0,1,0,0,0,1,2.29,0
197,15,5,0,0,0,0,0,0,0,0,0,0,0
197,16,1,0,1,0,0,0,0,0,0,0,2.79,0
197,16,2,0,0,0,1,0,1,1,1,0,0.79,0
197,16,3,0,0,1,0,0,1,1,1,0,1.79,0
197,16,4,1,0,0,0,1,0,0,1,0,1.29,0
197,16,5,0,0,0,0,0,0,0,0,0,0,1
198,1,1,1,0,0,0,1,1,1,1,1,2.79,0
198,1,2,0,1,0,0,1,1,0,1,0,1.79,0
198,1,3,1,0,0,0,0,0,1,0,0,0.79,1
198,1,4,0,0,0,1,0,0,1,0,0,2.29,0
198,1,5,0,0,0,0,0,0,0,0,0,0,0
198,2,1,0,1,0,0,1,0,0,0,0,0.79,0
198,2,2,0,0,0,1,1,0,1,0,1,1.79,0
198,2,3,0,0,1,0,0,0,1,1,1,1.29,0
198,2,4,1,0,0,0,0,1,1,0,0,2.29,0
198,2,5,0,0,0,0,0,0,0,0,0,0,1
198,3,1,0,0,0,1,0,1,0,0,1,2.79,0
198,3,2,1,0,0,0,1,1,1,1,0,1.79,0
198,3,3,0,0,1,0,1,1,0,1,1,1.29,0
198,3,4,0,0,0,1,1,0,1,1,0,0.79,0
198,3,5,0,0,0,0,0,0,0,0,0,0,1
198,4,1,0,1,0,0,1,0,1,0,1,0.79,0
198,4,2,0,1,0,0,0,1,0,0,0,1.29,1
198,4,3,0,0,1,0,1,0,0,0,0,1.79,0
198,4,4,1,0,0,0,0,1,0,0,1,2.29,0
198,4,5,0,0,0,0,0,0,0,0,0,0,0
198,5,1,1,0,0,0,0,0,1,1,1,2.79,0
198,5,2,0,1,0,0,1,0,1,1,1,1.79,0
198,5,3,0,0,0,1,0,0,0,0,0,1.29,0
198,5,4,1,0,0,0,0,0,1,1,0,0.79,0
198,5,5,0,0,0,0,0,0,0,0,0,0,1
198,6,1,1,0,0,0,1,0,1,0,0,1.29,1
198,6,2,0,0,0,1,0,1,1,0,1,0.79,0
198,6,3,0,1,0,0,1,1,0,1,1,2.29,0
198,6,4,0,1,0,0,0,0,0,0,0,2.79,0
198,6,5,0,0,0,0,0,0,0,0,0,0,0
198,7,1,0,1,0,0,0,1,1,0,0,2.79,0
198,7,2,0,0,0,1,1,0,0,1,1,2.29,0
198,7,3,0,0,1,0,0,1,0,1,1,0.79,0
198,7,4,0,0,0,1,0,1,1,0,1,1.79,0
198,7,5,0,0,0,0,0,0,0,0,0,0,1
198,8,1,0,0,0,1,0,1,0,0,0,2.29,0
198,8,2,0,1,0,0,1,0,0,0,0,0.79,1
198,8,3,1,0,0,0,0,1,1,1,1,1.29,0
198,8,4,0,0,1,0,0,1,0,1,0,2.79,0
198,8,5,0,0,0,0,0,0,0,0,0,0,0
198,9,1,0,0,0,1,0,0,0,0,1,1.29,0
198,9,2,1,0,0,0,1,0,0,1,0,1.79,0
198,9,3,0,0,1,0,0,0,0,0,0,2.79,0
198,9,4,0,0,1,0,1,1,0,1,1,2.29,0
198,9,5,0,0,0,0,0,0,0,0,0,0,1
198,10,1,0,1,0,0,0,1,1,1,1,2.79,0
198,10,2,0,0,0,1,0,0,0,1,0,2.29,0
198,10,3,0,0,1,0,1,0,1,1,1,1.29,0
